Year,Month_Name,Date,State,Vehicle_Class,Vehicle_Category,Vehicle_Type,EV_Sales_Quantity
2018,apr,4/1/2018,Karnataka,MOTOR CAR,4-Wheelers,4W_Personal,39
2018,apr,4/1/2018,Karnataka,MOTOR CYCLE/SCOOTER-USED FOR HIRE,2-Wheelers,2W_Shared,2
2018,apr,4/1/2018,Karnataka,THREE WHEELER (GOODS),3-Wheelers,3W_Goods,6
2018,apr,4/1/2018,Karnataka,THREE WHEELER (PASSENGER),3-Wheelers,3W_Shared,10
2018,apr,4/1/2018,Karnataka,TRAILER (AGRICULTURAL),Others,Others,3
2018,apr,4/1/2018,Kerala,M-CYCLE/SCOOTER,2-Wheelers,2W_Personal,3
2018,apr,4/1/2018,Kerala,MOTOR CAR,4-Wheelers,4W_Personal,6
2018,apr,4/1/2018,Kerala,THREE WHEELER (PERSONAL),3-Wheelers,3W_Personal,1
2018,apr,4/1/2018,Maharashtra,E-RICKSHAW(P),3-Wheelers,3W_Shared_LowSpeed,105
2018,apr,4/1/2018,Maharashtra,E-RICKSHAW WITH CART (G),3-Wheelers,3W_Goods_LowSpeed,16
2018,apr,4/1/2018,Maharashtra,M-CYCLE/SCOOTER,2-Wheelers,2W_Personal,73
2018,apr,4/1/2018,Maharashtra,MOPED,2-Wheelers,2W_Personal,5
2018,apr,4/1/2018,Maharashtra,MOTOR CAR,4-Wheelers,4W_Personal,9
2018,apr,4/1/2018,Manipur,THREE WHEELER (PASSENGER),3-Wheelers,3W_Shared,2
2018,apr,4/1/2018,Madhya Pradesh,E-RICKSHAW(P),3-Wheelers,3W_Shared_LowSpeed,138
2018,apr,4/1/2018,Madhya Pradesh,E-RICKSHAW WITH CART (G),3-Wheelers,3W_Goods_LowSpeed,17
2018,apr,4/1/2018,Madhya Pradesh,M-CYCLE/SCOOTER,2-Wheelers,2W_Personal,20
2018,apr,4/1/2018,Madhya Pradesh,MOTOR CAR,4-Wheelers,4W_Personal,1
2018,apr,4/1/2018,Odisha,E-RICKSHAW(P),3-Wheelers,3W_Shared_LowSpeed,11
2018,apr,4/1/2018,Odisha,E-RICKSHAW WITH CART (G),3-Wheelers,3W_Goods_LowSpeed,3
2018,apr,4/1/2018,Odisha,M-CYCLE/SCOOTER,2-Wheelers,2W_Personal,66
2018,apr,4/1/2018,Odisha,MOPED,2-Wheelers,2W_Personal,4
2018,apr,4/1/2018,Odisha,MOTOR CAR,4-Wheelers,4W_Personal,2
2018,apr,4/1/2018,Odisha,TRAILER (COMMERCIAL),Others,Others,9
2018,apr,4/1/2018,Punjab,E-RICKSHAW(P),3-Wheelers,3W_Shared_LowSpeed,6
2018,apr,4/1/2018,Punjab,M-CYCLE/SCOOTER,2-Wheelers,2W_Personal,12
2018,apr,4/1/2018,Punjab,MOPED,2-Wheelers,2W_Personal,1
2018,apr,4/1/2018,Punjab,MOTOR CAR,4-Wheelers,4W_Personal,1
2018,apr,4/1/2018,Rajasthan,E-RICKSHAW(P),3-Wheelers,3W_Shared_LowSpeed,18
2018,apr,4/1/2018,Rajasthan,E-RICKSHAW WITH CART (G),3-Wheelers,3W_Goods_LowSpeed,15
2018,apr,4/1/2018,Rajasthan,M-CYCLE/SCOOTER,2-Wheelers,2W_Personal,22
2018,apr,4/1/2018,Rajasthan,MOPED,2-Wheelers,2W_Personal,2
2018,apr,4/1/2018,Rajasthan,TRACTOR-TROLLEY(COMMERCIAL),Others,Others,4
2018,apr,4/1/2018,Tamil Nadu,M-CYCLE/SCOOTER,2-Wheelers,2W_Personal,5
2018,apr,4/1/2018,Tamil Nadu,MOTOR CAR,4-Wheelers,4W_Personal,4
2018,apr,4/1/2018,Tamil Nadu,TRAILER (AGRICULTURAL),Others,Others,3
2018,apr,4/1/2018,Tamil Nadu,TRAILER (COMMERCIAL),Others,Others,3
2018,apr,4/1/2018,Uttarakhand,E-RICKSHAW(P),3-Wheelers,3W_Shared_LowSpeed,293
2018,apr,4/1/2018,Uttarakhand,E-RICKSHAW WITH CART (G),3-Wheelers,3W_Goods_LowSpeed,5
2018,apr,4/1/2018,Uttarakhand,M-CYCLE/SCOOTER,2-Wheelers,2W_Personal,6
2018,apr,4/1/2018,Uttarakhand,MOTOR CAB,4-Wheelers,4W_Shared,1
2018,apr,4/1/2018,Uttarakhand,THREE WHEELER (PASSENGER),3-Wheelers,3W_Shared,2
2018,apr,4/1/2018,Uttar Pradesh,AGRICULTURAL TRACTOR,Others,Others,1
2018,apr,4/1/2018,Uttar Pradesh,E-RICKSHAW(P),3-Wheelers,3W_Shared_LowSpeed,2775
2018,apr,4/1/2018,Uttar Pradesh,E-RICKSHAW WITH CART (G),3-Wheelers,3W_Goods_LowSpeed,96
2018,apr,4/1/2018,Uttar Pradesh,GOODS CARRIER,Others,Others,2
2018,apr,4/1/2018,Uttar Pradesh,M-CYCLE/SCOOTER,2-Wheelers,2W_Personal,68
2018,apr,4/1/2018,Uttar Pradesh,MOPED,2-Wheelers,2W_Personal,10
2018,apr,4/1/2018,Uttar Pradesh,MOTORISED CYCLE (CC > 25CC),2-Wheelers,2W_Personal,1
2018,apr,4/1/2018,Uttar Pradesh,THREE WHEELER (GOODS),3-Wheelers,3W_Goods,4
2018,apr,4/1/2018,Uttar Pradesh,THREE WHEELER (PASSENGER),3-Wheelers,3W_Shared,9
2018,apr,4/1/2018,West Bengal,E-RICKSHAW(P),3-Wheelers,3W_Shared_LowSpeed,460
2018,apr,4/1/2018,West Bengal,E-RICKSHAW WITH CART (G),3-Wheelers,3W_Goods_LowSpeed,1
2018,apr,4/1/2018,West Bengal,THREE WHEELER (PASSENGER),3-Wheelers,3W_Shared,5
2018,apr,4/1/2018,Jammu and Kashmir,MOPED,2-Wheelers,2W_Personal,1
2019,apr,4/1/2019,Assam,E-RICKSHAW(P),3-Wheelers,3W_Shared_LowSpeed,644
2019,apr,4/1/2019,Assam,E-RICKSHAW WITH CART (G),3-Wheelers,3W_Goods_LowSpeed,1
2019,apr,4/1/2019,Assam,M-CYCLE/SCOOTER,2-Wheelers,2W_Personal,8
2019,apr,4/1/2019,Andhra Pradesh,E-RICKSHAW(P),3-Wheelers,3W_Shared_LowSpeed,2
2019,apr,4/1/2019,Andhra Pradesh,E-RICKSHAW WITH CART (G),3-Wheelers,3W_Goods_LowSpeed,26
2019,apr,4/1/2019,Andhra Pradesh,M-CYCLE/SCOOTER,2-Wheelers,2W_Personal,220
2019,apr,4/1/2019,Andhra Pradesh,MOTOR CAR,4-Wheelers,4W_Personal,32
2019,apr,4/1/2019,Andhra Pradesh,THREE WHEELER (PASSENGER),3-Wheelers,3W_Shared,2
2019,apr,4/1/2019,Bihar,E-RICKSHAW(P),3-Wheelers,3W_Shared_LowSpeed,559
2019,apr,4/1/2019,Bihar,E-RICKSHAW WITH CART (G),3-Wheelers,3W_Goods_LowSpeed,5
2019,apr,4/1/2019,Bihar,M-CYCLE/SCOOTER,2-Wheelers,2W_Personal,101
2019,apr,4/1/2019,Bihar,THREE WHEELER (PASSENGER),3-Wheelers,3W_Shared,3
2019,apr,4/1/2019,Bihar,TRAILER (COMMERCIAL),Others,Others,1
2019,apr,4/1/2019,Chhattisgarh,E-RICKSHAW(P),3-Wheelers,3W_Shared_LowSpeed,120
2019,apr,4/1/2019,Chhattisgarh,E-RICKSHAW WITH CART (G),3-Wheelers,3W_Goods_LowSpeed,15
2019,apr,4/1/2019,Chhattisgarh,M-CYCLE/SCOOTER,2-Wheelers,2W_Personal,75
2019,apr,4/1/2019,Chhattisgarh,MOPED,2-Wheelers,2W_Personal,17
2019,apr,4/1/2019,Chandigarh,E-RICKSHAW(P),3-Wheelers,3W_Shared_LowSpeed,12
2019,apr,4/1/2019,Chandigarh,E-RICKSHAW WITH CART (G),3-Wheelers,3W_Goods_LowSpeed,1
2019,apr,4/1/2019,Chandigarh,M-CYCLE/SCOOTER,2-Wheelers,2W_Personal,3
2019,apr,4/1/2019,DNH and DD,MOPED,2-Wheelers,2W_Personal,2
2019,apr,4/1/2019,DNH and DD,THREE WHEELER (GOODS),3-Wheelers,3W_Goods,1
2019,apr,4/1/2019,Delhi,E-RICKSHAW(P),3-Wheelers,3W_Shared_LowSpeed,1351
2019,apr,4/1/2019,Delhi,E-RICKSHAW WITH CART (G),3-Wheelers,3W_Goods_LowSpeed,121
2019,apr,4/1/2019,Delhi,M-CYCLE/SCOOTER,2-Wheelers,2W_Personal,46
2019,apr,4/1/2019,Delhi,MOPED,2-Wheelers,2W_Personal,8
2019,apr,4/1/2019,Delhi,MOTOR CAB,4-Wheelers,4W_Shared,2
2019,apr,4/1/2019,Delhi,MOTOR CAR,4-Wheelers,4W_Personal,17
2019,apr,4/1/2019,Gujarat,BUS,Bus,Bus,2
2019,apr,4/1/2019,Gujarat,E-RICKSHAW(P),3-Wheelers,3W_Shared_LowSpeed,13
2019,apr,4/1/2019,Gujarat,E-RICKSHAW WITH CART (G),3-Wheelers,3W_Goods_LowSpeed,1
2019,apr,4/1/2019,Gujarat,M-CYCLE/SCOOTER,2-Wheelers,2W_Personal,26
2019,apr,4/1/2019,Gujarat,MOPED,2-Wheelers,2W_Personal,52
2019,apr,4/1/2019,Gujarat,MOTOR CAR,4-Wheelers,4W_Personal,6
2019,apr,4/1/2019,Gujarat,THREE WHEELER (GOODS),3-Wheelers,3W_Goods,6
2019,apr,4/1/2019,Gujarat,THREE WHEELER (PASSENGER),3-Wheelers,3W_Shared,6
2019,apr,4/1/2019,Himachal Pradesh,BUS,Bus,Bus,14
2019,apr,4/1/2019,Haryana,E-RICKSHAW(P),3-Wheelers,3W_Shared_LowSpeed,279
2019,apr,4/1/2019,Haryana,E-RICKSHAW WITH CART (G),3-Wheelers,3W_Goods_LowSpeed,8
2019,apr,4/1/2019,Haryana,M-CYCLE/SCOOTER,2-Wheelers,2W_Personal,214
2019,apr,4/1/2019,Haryana,MOPED,2-Wheelers,2W_Personal,37
2019,apr,4/1/2019,Haryana,MOTORISED CYCLE (CC > 25CC),2-Wheelers,2W_Personal,7
2019,apr,4/1/2019,Haryana,THREE WHEELER (GOODS),3-Wheelers,3W_Goods,7
2019,apr,4/1/2019,Haryana,THREE WHEELER (PASSENGER),3-Wheelers,3W_Shared,4
2019,apr,4/1/2019,Jharkhand,E-RICKSHAW(P),3-Wheelers,3W_Shared_LowSpeed,96
2019,apr,4/1/2019,Jharkhand,E-RICKSHAW WITH CART (G),3-Wheelers,3W_Goods_LowSpeed,5
2019,apr,4/1/2019,Jharkhand,M-CYCLE/SCOOTER,2-Wheelers,2W_Personal,26
2019,apr,4/1/2019,Jharkhand,MOTOR CAR,4-Wheelers,4W_Personal,1
2019,apr,4/1/2019,Jharkhand,THREE WHEELER (PASSENGER),3-Wheelers,3W_Shared,3
2019,apr,4/1/2019,Jammu and Kashmir,M-CYCLE/SCOOTER,2-Wheelers,2W_Personal,4
2019,apr,4/1/2019,Jammu and Kashmir,MOPED,2-Wheelers,2W_Personal,3
2019,apr,4/1/2019,Karnataka,E-RICKSHAW(P),3-Wheelers,3W_Shared_LowSpeed,1
2019,apr,4/1/2019,Karnataka,E-RICKSHAW WITH CART (G),3-Wheelers,3W_Goods_LowSpeed,4
2019,apr,4/1/2019,Karnataka,MAXI CAB,Others,Others,2
2019,apr,4/1/2019,Karnataka,M-CYCLE/SCOOTER,2-Wheelers,2W_Personal,145
2019,apr,4/1/2019,Karnataka,MOPED,2-Wheelers,2W_Personal,12
2019,apr,4/1/2019,Karnataka,MOTOR CAB,4-Wheelers,4W_Shared,5
2019,apr,4/1/2019,Karnataka,MOTOR CAR,4-Wheelers,4W_Personal,22
2019,apr,4/1/2019,Karnataka,MOTORISED CYCLE (CC > 25CC),2-Wheelers,2W_Personal,3
2019,apr,4/1/2019,Karnataka,THREE WHEELER (GOODS),3-Wheelers,3W_Goods,1
2019,apr,4/1/2019,Karnataka,THREE WHEELER (PASSENGER),3-Wheelers,3W_Shared,1
2019,apr,4/1/2019,Kerala,ADAPTED VEHICLE,Others,Others,1
2019,apr,4/1/2019,Kerala,M-CYCLE/SCOOTER,2-Wheelers,2W_Personal,21
2019,apr,4/1/2019,Kerala,MOTOR CAR,4-Wheelers,4W_Personal,2
2019,apr,4/1/2019,Maharashtra,BUS,Bus,Bus,1
2019,apr,4/1/2019,Maharashtra,E-RICKSHAW(P),3-Wheelers,3W_Shared_LowSpeed,69
2019,apr,4/1/2019,Maharashtra,E-RICKSHAW WITH CART (G),3-Wheelers,3W_Goods_LowSpeed,16
2019,apr,4/1/2019,Maharashtra,GOODS CARRIER,Others,Others,1
2019,apr,4/1/2019,Maharashtra,M-CYCLE/SCOOTER,2-Wheelers,2W_Personal,575
2019,apr,4/1/2019,Maharashtra,MOPED,2-Wheelers,2W_Personal,92
2019,apr,4/1/2019,Maharashtra,MOTOR CAB,4-Wheelers,4W_Shared,16
2019,apr,4/1/2019,Maharashtra,MOTOR CAR,4-Wheelers,4W_Personal,4
2019,apr,4/1/2019,Maharashtra,MOTORISED CYCLE (CC > 25CC),2-Wheelers,2W_Personal,4
2019,apr,4/1/2019,Manipur,E-RICKSHAW(P),3-Wheelers,3W_Shared_LowSpeed,1
2019,apr,4/1/2019,Manipur,M-CYCLE/SCOOTER,2-Wheelers,2W_Personal,2
2019,apr,4/1/2019,Madhya Pradesh,E-RICKSHAW(P),3-Wheelers,3W_Shared_LowSpeed,142
2019,apr,4/1/2019,Madhya Pradesh,E-RICKSHAW WITH CART (G),3-Wheelers,3W_Goods_LowSpeed,36
2019,apr,4/1/2019,Madhya Pradesh,GOODS CARRIER,Others,Others,1
2019,apr,4/1/2019,Madhya Pradesh,M-CYCLE/SCOOTER,2-Wheelers,2W_Personal,147
2019,apr,4/1/2019,Madhya Pradesh,MOTOR CAR,4-Wheelers,4W_Personal,4
2019,apr,4/1/2019,Madhya Pradesh,THREE WHEELER (PASSENGER),3-Wheelers,3W_Shared,1
2019,apr,4/1/2019,Odisha,E-RICKSHAW(P),3-Wheelers,3W_Shared_LowSpeed,6
2019,apr,4/1/2019,Odisha,E-RICKSHAW WITH CART (G),3-Wheelers,3W_Goods_LowSpeed,4
2019,apr,4/1/2019,Odisha,M-CYCLE/SCOOTER,2-Wheelers,2W_Personal,88
2019,apr,4/1/2019,Odisha,MOPED,2-Wheelers,2W_Personal,3
2019,apr,4/1/2019,Punjab,E-RICKSHAW(P),3-Wheelers,3W_Shared_LowSpeed,13
2019,apr,4/1/2019,Punjab,M-CYCLE/SCOOTER,2-Wheelers,2W_Personal,23
2019,apr,4/1/2019,Punjab,MOTORISED CYCLE (CC > 25CC),2-Wheelers,2W_Personal,10
2019,apr,4/1/2019,Puducherry,M-CYCLE/SCOOTER,2-Wheelers,2W_Personal,2
2019,apr,4/1/2019,Rajasthan,E-RICKSHAW(P),3-Wheelers,3W_Shared_LowSpeed,303
2019,apr,4/1/2019,Rajasthan,E-RICKSHAW WITH CART (G),3-Wheelers,3W_Goods_LowSpeed,22
2019,apr,4/1/2019,Rajasthan,MAXI CAB,Others,Others,2
2019,apr,4/1/2019,Rajasthan,M-CYCLE/SCOOTER,2-Wheelers,2W_Personal,154
2019,apr,4/1/2019,Rajasthan,MOPED,2-Wheelers,2W_Personal,72
2019,apr,4/1/2019,Rajasthan,MOTORISED CYCLE (CC > 25CC),2-Wheelers,2W_Personal,2
2019,apr,4/1/2019,Tamil Nadu,M-CYCLE/SCOOTER,2-Wheelers,2W_Personal,170
2019,apr,4/1/2019,Tamil Nadu,MOPED,2-Wheelers,2W_Personal,30
2019,apr,4/1/2019,Tamil Nadu,MOTOR CAR,4-Wheelers,4W_Personal,3
2019,apr,4/1/2019,Tamil Nadu,MOTORISED CYCLE (CC > 25CC),2-Wheelers,2W_Personal,41
2019,apr,4/1/2019,Tripura,M-CYCLE/SCOOTER,2-Wheelers,2W_Personal,1
2019,apr,4/1/2019,Uttarakhand,E-RICKSHAW(P),3-Wheelers,3W_Shared_LowSpeed,307
2019,apr,4/1/2019,Uttarakhand,E-RICKSHAW WITH CART (G),3-Wheelers,3W_Goods_LowSpeed,2
2019,apr,4/1/2019,Uttarakhand,M-CYCLE/SCOOTER,2-Wheelers,2W_Personal,78
2019,apr,4/1/2019,Uttar Pradesh,BUS,Bus,Bus,1
2019,apr,4/1/2019,Uttar Pradesh,E-RICKSHAW(P),3-Wheelers,3W_Shared_LowSpeed,3102
2019,apr,4/1/2019,Uttar Pradesh,E-RICKSHAW WITH CART (G),3-Wheelers,3W_Goods_LowSpeed,100
2019,apr,4/1/2019,Uttar Pradesh,M-CYCLE/SCOOTER,2-Wheelers,2W_Personal,444
2019,apr,4/1/2019,Uttar Pradesh,MOPED,2-Wheelers,2W_Personal,26
2019,apr,4/1/2019,Uttar Pradesh,MOTOR CAR,4-Wheelers,4W_Personal,1
2019,apr,4/1/2019,Uttar Pradesh,MOTORISED CYCLE (CC > 25CC),2-Wheelers,2W_Personal,42
2019,apr,4/1/2019,Uttar Pradesh,THREE WHEELER (GOODS),3-Wheelers,3W_Goods,5
2019,apr,4/1/2019,Uttar Pradesh,THREE WHEELER (PASSENGER),3-Wheelers,3W_Shared,3
2019,apr,4/1/2019,West Bengal,BUS,Bus,Bus,17
2019,apr,4/1/2019,West Bengal,E-RICKSHAW(P),3-Wheelers,3W_Shared_LowSpeed,521
2019,apr,4/1/2019,West Bengal,M-CYCLE/SCOOTER,2-Wheelers,2W_Personal,36
2019,apr,4/1/2019,West Bengal,MOTORISED CYCLE (CC > 25CC),2-Wheelers,2W_Personal,3
2019,apr,4/1/2019,West Bengal,THREE WHEELER (PASSENGER),3-Wheelers,3W_Shared,1
2020,apr,4/1/2020,Arunachal Pradesh,MOTOR CAR,4-Wheelers,4W_Personal,1
2020,apr,4/1/2020,Assam,E-RICKSHAW(P),3-Wheelers,3W_Shared_LowSpeed,2
2020,apr,4/1/2020,Andhra Pradesh,E-RICKSHAW(P),3-Wheelers,3W_Shared_LowSpeed,8
2020,apr,4/1/2020,Andhra Pradesh,E-RICKSHAW WITH CART (G),3-Wheelers,3W_Goods_LowSpeed,2
2020,apr,4/1/2020,Andhra Pradesh,M-CYCLE/SCOOTER,2-Wheelers,2W_Personal,5
2020,apr,4/1/2020,Bihar,E-RICKSHAW(P),3-Wheelers,3W_Shared_LowSpeed,22
2020,apr,4/1/2020,Chhattisgarh,E-RICKSHAW(P),3-Wheelers,3W_Shared_LowSpeed,4
2020,apr,4/1/2020,Chandigarh,E-RICKSHAW(P),3-Wheelers,3W_Shared_LowSpeed,13
2020,apr,4/1/2020,Chandigarh,E-RICKSHAW WITH CART (G),3-Wheelers,3W_Goods_LowSpeed,4
2020,apr,4/1/2020,Chandigarh,THREE WHEELER (PASSENGER),3-Wheelers,3W_Shared,6
2020,apr,4/1/2020,Delhi,E-RICKSHAW(P),3-Wheelers,3W_Shared_LowSpeed,2
2020,apr,4/1/2020,Delhi,M-CYCLE/SCOOTER,2-Wheelers,2W_Personal,5
2020,apr,4/1/2020,Gujarat,M-CYCLE/SCOOTER,2-Wheelers,2W_Personal,1
2020,apr,4/1/2020,Gujarat,THREE WHEELER (PASSENGER),3-Wheelers,3W_Shared,5
2020,apr,4/1/2020,Haryana,E-RICKSHAW(P),3-Wheelers,3W_Shared_LowSpeed,23
2020,apr,4/1/2020,Haryana,E-RICKSHAW WITH CART (G),3-Wheelers,3W_Goods_LowSpeed,19
2020,apr,4/1/2020,Haryana,M-CYCLE/SCOOTER,2-Wheelers,2W_Personal,2
2020,apr,4/1/2020,Haryana,THREE WHEELER (PASSENGER),3-Wheelers,3W_Shared,4
2020,apr,4/1/2020,Jharkhand,E-RICKSHAW(P),3-Wheelers,3W_Shared_LowSpeed,20
2020,apr,4/1/2020,Jharkhand,E-RICKSHAW WITH CART (G),3-Wheelers,3W_Goods_LowSpeed,1
2020,apr,4/1/2020,Jharkhand,M-CYCLE/SCOOTER,2-Wheelers,2W_Personal,2
2020,apr,4/1/2020,Jharkhand,THREE WHEELER (PASSENGER),3-Wheelers,3W_Shared,1
2020,apr,4/1/2020,Jammu and Kashmir,M-CYCLE/SCOOTER,2-Wheelers,2W_Personal,2
2020,apr,4/1/2020,Jammu and Kashmir,MOPED,2-Wheelers,2W_Personal,3
2020,apr,4/1/2020,Karnataka,M-CYCLE/SCOOTER,2-Wheelers,2W_Personal,3
2020,apr,4/1/2020,Karnataka,MOPED,2-Wheelers,2W_Personal,1
2020,apr,4/1/2020,Karnataka,MOTORISED CYCLE (CC > 25CC),2-Wheelers,2W_Personal,1
2020,apr,4/1/2020,Maharashtra,M-CYCLE/SCOOTER,2-Wheelers,2W_Personal,9
2020,apr,4/1/2020,Manipur,E-RICKSHAW(P),3-Wheelers,3W_Shared_LowSpeed,1
2020,apr,4/1/2020,Madhya Pradesh,E-RICKSHAW(P),3-Wheelers,3W_Shared_LowSpeed,39
2020,apr,4/1/2020,Madhya Pradesh,E-RICKSHAW WITH CART (G),3-Wheelers,3W_Goods_LowSpeed,5
2020,apr,4/1/2020,Madhya Pradesh,M-CYCLE/SCOOTER,2-Wheelers,2W_Personal,14
2020,apr,4/1/2020,Odisha,M-CYCLE/SCOOTER,2-Wheelers,2W_Personal,1
2020,apr,4/1/2020,Punjab,E-RICKSHAW(P),3-Wheelers,3W_Shared_LowSpeed,5
2020,apr,4/1/2020,Punjab,E-RICKSHAW WITH CART (G),3-Wheelers,3W_Goods_LowSpeed,1
2020,apr,4/1/2020,Punjab,M-CYCLE/SCOOTER,2-Wheelers,2W_Personal,1
2020,apr,4/1/2020,Rajasthan,E-RICKSHAW(P),3-Wheelers,3W_Shared_LowSpeed,8
2020,apr,4/1/2020,Rajasthan,E-RICKSHAW WITH CART (G),3-Wheelers,3W_Goods_LowSpeed,2
2020,apr,4/1/2020,Rajasthan,M-CYCLE/SCOOTER,2-Wheelers,2W_Personal,11
2020,apr,4/1/2020,Rajasthan,MOTORISED CYCLE (CC > 25CC),2-Wheelers,2W_Personal,1
2020,apr,4/1/2020,Rajasthan,THREE WHEELER (PASSENGER),3-Wheelers,3W_Shared,1
2020,apr,4/1/2020,Tripura,E-RICKSHAW(P),3-Wheelers,3W_Shared_LowSpeed,1
2020,apr,4/1/2020,Uttarakhand,E-RICKSHAW(P),3-Wheelers,3W_Shared_LowSpeed,8
2020,apr,4/1/2020,Uttarakhand,M-CYCLE/SCOOTER,2-Wheelers,2W_Personal,3
2020,apr,4/1/2020,Uttar Pradesh,E-RICKSHAW(P),3-Wheelers,3W_Shared_LowSpeed,295
2020,apr,4/1/2020,Uttar Pradesh,E-RICKSHAW WITH CART (G),3-Wheelers,3W_Goods_LowSpeed,12
2020,apr,4/1/2020,Uttar Pradesh,M-CYCLE/SCOOTER,2-Wheelers,2W_Personal,18
2020,apr,4/1/2020,Uttar Pradesh,MOTOR CAB,4-Wheelers,4W_Shared,1
2020,apr,4/1/2020,Uttar Pradesh,MOTOR CAR,4-Wheelers,4W_Personal,1
2020,apr,4/1/2020,Uttar Pradesh,THREE WHEELER (PASSENGER),3-Wheelers,3W_Shared,1
2020,apr,4/1/2020,West Bengal,E-RICKSHAW(P),3-Wheelers,3W_Shared_LowSpeed,352
2020,apr,4/1/2020,West Bengal,E-RICKSHAW WITH CART (G),3-Wheelers,3W_Goods_LowSpeed,17
2020,apr,4/1/2020,West Bengal,M-CYCLE/SCOOTER,2-Wheelers,2W_Personal,2
2020,apr,4/1/2020,West Bengal,THREE WHEELER (PASSENGER),3-Wheelers,3W_Shared,3
2021,apr,4/1/2021,Andaman & Nicobar Island,MOTOR CAR,4-Wheelers,4W_Personal,9
2021,apr,4/1/2021,Assam,E-RICKSHAW(P),3-Wheelers,3W_Shared_LowSpeed,1086
2021,apr,4/1/2021,Assam,E-RICKSHAW WITH CART (G),3-Wheelers,3W_Goods_LowSpeed,9
2021,apr,4/1/2021,Assam,M-CYCLE/SCOOTER,2-Wheelers,2W_Personal,7
2021,apr,4/1/2021,Andhra Pradesh,E-RICKSHAW(P),3-Wheelers,3W_Shared_LowSpeed,102
2021,apr,4/1/2021,Andhra Pradesh,E-RICKSHAW WITH CART (G),3-Wheelers,3W_Goods_LowSpeed,17
2021,apr,4/1/2021,Andhra Pradesh,GOODS CARRIER,Others,Others,8
2021,apr,4/1/2021,Andhra Pradesh,M-CYCLE/SCOOTER,2-Wheelers,2W_Personal,342
2021,apr,4/1/2021,Andhra Pradesh,M-CYCLE/SCOOTER-WITH SIDE CAR,2-Wheelers,2W_Personal,94
2021,apr,4/1/2021,Andhra Pradesh,MOTOR CAR,4-Wheelers,4W_Personal,26
2021,apr,4/1/2021,Andhra Pradesh,THREE WHEELER (PASSENGER),3-Wheelers,3W_Shared,23
2021,apr,4/1/2021,Bihar,E-RICKSHAW(P),3-Wheelers,3W_Shared_LowSpeed,916
2021,apr,4/1/2021,Bihar,E-RICKSHAW WITH CART (G),3-Wheelers,3W_Goods_LowSpeed,26
2021,apr,4/1/2021,Bihar,M-CYCLE/SCOOTER,2-Wheelers,2W_Personal,47
2021,apr,4/1/2021,Bihar,MOTOR CAR,4-Wheelers,4W_Personal,4
2021,apr,4/1/2021,Bihar,THREE WHEELER (PASSENGER),3-Wheelers,3W_Shared,3
2021,apr,4/1/2021,Chhattisgarh,E-RICKSHAW(P),3-Wheelers,3W_Shared_LowSpeed,17
2021,apr,4/1/2021,Chhattisgarh,E-RICKSHAW WITH CART (G),3-Wheelers,3W_Goods_LowSpeed,13
2021,apr,4/1/2021,Chhattisgarh,M-CYCLE/SCOOTER,2-Wheelers,2W_Personal,7
2021,apr,4/1/2021,Chhattisgarh,MOPED,2-Wheelers,2W_Personal,29
2021,apr,4/1/2021,Chhattisgarh,THREE WHEELER (PASSENGER),3-Wheelers,3W_Shared,5
2021,apr,4/1/2021,Chandigarh,E-RICKSHAW(P),3-Wheelers,3W_Shared_LowSpeed,22
2021,apr,4/1/2021,Chandigarh,E-RICKSHAW WITH CART (G),3-Wheelers,3W_Goods_LowSpeed,10
2021,apr,4/1/2021,Chandigarh,M-CYCLE/SCOOTER,2-Wheelers,2W_Personal,4
2021,apr,4/1/2021,Chandigarh,MOTOR CAR,4-Wheelers,4W_Personal,2
2021,apr,4/1/2021,Chandigarh,MOTORISED CYCLE (CC > 25CC),2-Wheelers,2W_Personal,2
2021,apr,4/1/2021,Chandigarh,THREE WHEELER (PASSENGER),3-Wheelers,3W_Shared,2
2021,apr,4/1/2021,DNH and DD,M-CYCLE/SCOOTER,2-Wheelers,2W_Personal,1
2021,apr,4/1/2021,Delhi,BUS,Bus,Bus,1
2021,apr,4/1/2021,Delhi,E-RICKSHAW(P),3-Wheelers,3W_Shared_LowSpeed,589
2021,apr,4/1/2021,Delhi,E-RICKSHAW WITH CART (G),3-Wheelers,3W_Goods_LowSpeed,158
2021,apr,4/1/2021,Delhi,GOODS CARRIER,Others,Others,3
2021,apr,4/1/2021,Delhi,M-CYCLE/SCOOTER,2-Wheelers,2W_Personal,271
2021,apr,4/1/2021,Delhi,MOTOR CAR,4-Wheelers,4W_Personal,61
2021,apr,4/1/2021,Delhi,MOTORISED CYCLE (CC > 25CC),2-Wheelers,2W_Personal,1
2021,apr,4/1/2021,Delhi,THREE WHEELER (GOODS),3-Wheelers,3W_Goods,37
2021,apr,4/1/2021,Goa,BUS,Bus,Bus,4
2021,apr,4/1/2021,Goa,GOODS CARRIER,Others,Others,6
2021,apr,4/1/2021,Goa,M-CYCLE/SCOOTER,2-Wheelers,2W_Personal,36
2021,apr,4/1/2021,Goa,MOTOR CAR,4-Wheelers,4W_Personal,8
2021,apr,4/1/2021,Gujarat,BUS,Bus,Bus,37
2021,apr,4/1/2021,Gujarat,E-RICKSHAW(P),3-Wheelers,3W_Shared_LowSpeed,1
